CLIENTNUM,Card_Category,Months_on_book
715803933,Blue,36
779486433,Blue,28
708281433,Blue,36
779844408,Blue,27
721306908,Blue,44
713964858,Blue,41
717545808,Blue,32
771232533,Blue,33
710883483,Blue,34
801715383,Blue,39
719594433,Blue,26
716310633,Blue,36
714188883,Blue,37
772437633,Blue,33
708536283,Blue,27
772569033,Blue,34
714443883,Blue,49
710369658,Blue,36
788440083,Silver,48
773332908,Blue,30
709307808,Blue,36
712507758,Blue,24
715701033,Blue,33
718478883,Blue,36
788734158,Blue,19
794490858,Silver,28
718397658,Blue,36
718826883,Blue,36
716733933,Blue,30
809307108,Blue,39
778671483,Blue,13
815504583,Blue,43
789319458,Blue,38
710382108,Blue,19
720895533,Blue,22
709891608,Blue,24
717136533,Blue,26
790164408,Blue,52
795613233,Blue,42
709009833,Blue,44
720054183,Blue,25
713193408,Blue,52
801508383,Blue,42
711949683,Blue,36
787747308,Blue,39
720064158,Blue,36
779104608,Blue,15
715477233,Blue,36
719524383,Blue,22
713804883,Blue,37
710359458,Blue,36
716311683,Blue,36
753795633,Blue,41
780076833,Blue,29
716019333,Blue,56
820657083,Silver,48
716901858,Blue,39
756571983,Blue,36
817607358,Gold,35
778268508,Blue,47
778984383,Blue,31
720771933,Blue,36
748827033,Blue,37
712591983,Blue,41
712181658,Blue,36
712297683,Blue,35
714684933,Blue,28
720742083,Blue,36
772310958,Blue,31
715343883,Blue,32
720470133,Blue,36
710420133,Blue,34
720933408,Blue,36
716304483,Blue,36
719534058,Blue,14
710515308,Blue,36
797241108,Blue,41
708884658,Blue,31
794475483,Silver,27
714315858,Blue,37
717217983,Blue,30
721124658,Blue,27
716753058,Blue,28
711069483,Blue,36
708478233,Blue,36
710783358,Blue,35
713710383,Blue,30
720815208,Blue,39
721338783,Blue,36
714121983,Blue,42
715061733,Blue,36
720520308,Blue,28
806908608,Blue,41
798972183,Blue,43
715030308,Blue,27
708244458,Blue,35
789479058,Blue,37
784998108,Blue,22
711808383,Blue,39
770839608,Blue,47
713866308,Blue,36
714250908,Blue,47
739317558,Blue,35
718702908,Blue,36
720644883,Blue,40
717182883,Blue,36
719384433,Blue,28
787301208,Blue,46
720924633,Blue,27
721316358,Blue,28
716118633,Blue,36
789880533,Blue,36
711221958,Blue,26
715510683,Blue,29
718689258,Blue,29
716368008,Blue,36
712092783,Blue,40
789541458,Blue,28
719539458,Blue,41
713082708,Blue,36
794665608,Blue,33
712827258,Blue,25
714525633,Blue,36
708726708,Blue,36
768498258,Blue,41
712767858,Blue,30
709231683,Blue,23
712445583,Blue,15
711461658,Blue,29
713891133,Blue,36
710074458,Blue,34
779279883,Blue,42
719674533,Blue,44
716535408,Blue,32
710319108,Blue,47
714777858,Blue,36
769974258,Blue,38
717819633,Blue,42
712953483,Blue,36
779029458,Blue,35
721321383,Blue,41
716973333,Blue,28
709946658,Blue,30
709243533,Blue,41
709999308,Blue,40
712389108,Blue,36
712305333,Blue,53
812785158,Blue,37
765459858,Blue,40
714894708,Blue,45
711296508,Blue,42
795713058,Blue,39
789487308,Blue,39
720130233,Blue,36
789047208,Blue,45
715864983,Blue,43
708765933,Blue,36
809320908,Blue,37
779324358,Blue,31
713730108,Blue,38
711783483,Blue,46
719294433,Blue,55
718279008,Silver,36
721238508,Blue,26
709365483,Blue,36
718477983,Blue,42
719809533,Blue,36
717239133,Blue,40
814091058,Blue,33
710555433,Blue,36
770956158,Blue,30
718263108,Blue,32
715984908,Blue,36
711020358,Blue,36
788769783,Blue,23
715496808,Blue,36
779931783,Blue,38
818763033,Blue,29
711953358,Blue,35
716485308,Blue,36
716432658,Blue,36
712691883,Blue,36
712611108,Blue,53
716245833,Blue,36
780052008,Blue,22
709759908,Blue,36
788667408,Blue,21
721449408,Blue,25
708316008,Blue,36
714655758,Blue,36
711846183,Blue,26
720612333,Blue,28
714673833,Blue,36
710525508,Blue,36
757854858,Blue,43
714658233,Blue,37
716381808,Blue,36
720831783,Blue,36
714319233,Blue,36
718178583,Blue,29
708886533,Blue,41
716239383,Blue,36
714672933,Blue,36
809954133,Blue,44
714855108,Blue,50
718730283,Blue,18
709232808,Blue,34
804428958,Blue,42
711474333,Blue,51
720070383,Blue,29
720322008,Blue,15
714527433,Blue,30
789267633,Blue,43
714523383,Blue,33
713996283,Blue,36
714557583,Blue,36
714014733,Blue,36
779065458,Blue,37
712733958,Blue,36
719231583,Blue,49
778801608,Blue,39
720728133,Blue,33
718153233,Blue,36
716122008,Blue,35
714960408,Blue,34
772382283,Blue,36
817236708,Blue,25
714266883,Blue,44
792795933,Blue,30
717219933,Blue,35
719986758,Blue,33
712326708,Blue,31
721505358,Blue,34
804337233,Blue,35
785351133,Blue,55
714034158,Blue,38
720349983,Blue,19
720155583,Blue,39
806140383,Blue,54
799031958,Blue,43
719556558,Blue,34
771455508,Blue,48
712214283,Blue,28
712667058,Blue,29
715393908,Blue,36
751518633,Silver,41
769100508,Blue,49
720582558,Blue,34
710773533,Blue,35
712395408,Blue,41
818459733,Blue,26
708867408,Blue,40
772457583,Blue,37
810271083,Blue,42
712649058,Blue,36
788737083,Blue,13
714012258,Blue,34
757662258,Blue,39
714388158,Blue,36
720067083,Blue,36
814529508,Blue,34
794068308,Gold,39
824812983,Blue,38
713396358,Blue,13
719420883,Blue,44
785500533,Blue,47
712138008,Blue,36
709279608,Blue,35
788771733,Blue,30
753365883,Blue,37
770717883,Blue,28
716919633,Blue,39
717915783,Blue,47
720099708,Blue,43
711004533,Blue,26
709482633,Blue,31
717381183,Blue,36
719716983,Blue,39
711117108,Silver,36
780567408,Blue,38
778810083,Blue,35
778696608,Blue,27
771469758,Blue,43
714172158,Blue,36
713713983,Blue,33
787454133,Blue,26
709597983,Blue,56
708298233,Blue,37
779885358,Silver,35
709938708,Blue,47
719620983,Blue,29
712329933,Blue,41
798280683,Blue,31
715265208,Blue,36
826069983,Blue,42
708890958,Blue,42
708818508,Blue,26
795784008,Blue,38
714965958,Blue,36
716328558,Blue,38
780747033,Blue,34
713923233,Blue,36
710962308,Blue,36
713254983,Blue,50
720275358,Blue,30
715964058,Blue,31
721461258,Blue,39
710727333,Blue,36
717325158,Blue,33
825856083,Blue,35
807136758,Blue,53
715400733,Blue,36
713927283,Blue,34
711594858,Blue,36
711389358,Blue,23
720769533,Blue,36
715736283,Blue,44
768949983,Blue,25
711253383,Blue,38
798457833,Blue,40
794554683,Blue,26
789996783,Blue,28
712220283,Blue,28
751150233,Blue,36
715815783,Blue,29
712599783,Blue,36
719653308,Blue,40
708928908,Blue,23
709780158,Blue,35
768675483,Blue,35
714243408,Blue,36
711323283,Blue,41
713499408,Blue,35
719245983,Blue,38
810789708,Blue,33
710301858,Silver,36
718611333,Blue,36
787557258,Blue,42
711533058,Blue,29
715805133,Blue,43
708680583,Blue,36
789454683,Blue,36
711428733,Blue,39
715842183,Blue,35
815772333,Blue,43
778255083,Blue,42
715571583,Blue,47
720711483,Blue,42
827436483,Blue,44
710715783,Blue,45
758367933,Blue,49
721399833,Blue,34
708727983,Blue,36
802822833,Blue,45
713276733,Blue,36
809440008,Blue,34
716959833,Blue,31
714432108,Blue,46
772580958,Blue,47
715071483,Blue,52
712410858,Blue,40
715395933,Blue,35
711237633,Blue,29
781337658,Blue,44
718913358,Blue,36
715784808,Blue,48
718452633,Blue,36
769883733,Blue,40
709375158,Blue,36
801977733,Blue,34
709175208,Blue,43
788990508,Blue,49
720835308,Blue,34
717365958,Blue,36
779577108,Blue,32
801497508,Blue,50
716131083,Blue,35
784734258,Blue,50
711122958,Blue,33
779508333,Blue,46
717699408,Blue,36
720210483,Blue,28
709329558,Gold,34
721222833,Blue,36
712682583,Blue,35
710051658,Blue,37
708606633,Blue,44
710862258,Blue,36
720072933,Blue,36
757527033,Blue,46
713115483,Blue,36
816078708,Blue,40
713985183,Blue,38
789601308,Blue,52
720133908,Blue,27
803197833,Blue,44
812222208,Blue,49
757634583,Blue,45
719362458,Blue,36
789331908,Blue,30
715616358,Blue,36
711784908,Blue,34
806900508,Blue,48
710098233,Blue,13
713508333,Blue,33
712176708,Blue,36
719724933,Blue,51
716537433,Blue,36
713186058,Blue,36
787558683,Blue,35
718002633,Silver,41
789241308,Blue,39
713941158,Blue,36
808950108,Blue,34
719050458,Blue,56
718021608,Blue,34
788870283,Blue,41
778272408,Blue,42
720079758,Blue,42
787457883,Blue,37
719884983,Blue,44
822056583,Blue,40
714585033,Blue,36
713981283,Blue,46
715328658,Blue,36
708918558,Blue,36
748194633,Blue,53
719323683,Blue,35
708611733,Blue,33
771219033,Blue,29
721480158,Blue,43
708086958,Blue,41
709100283,Blue,26
719350908,Blue,35
714124983,Blue,48
718031508,Blue,37
709732608,Blue,36
713466033,Blue,36
716369208,Blue,36
781143933,Blue,36
711337158,Blue,49
714724908,Blue,36
719973033,Blue,37
714196008,Blue,25
780272208,Blue,25
717849708,Blue,32
712437108,Blue,42
767802483,Blue,38
709064208,Blue,32
714343608,Blue,36
709668408,Blue,36
712753758,Blue,41
807722658,Blue,46
826808208,Blue,56
757224108,Blue,32
816091608,Blue,32
819684183,Blue,41
719630358,Blue,36
712399308,Blue,36
721282908,Blue,29
820848408,Blue,48
710888883,Blue,36
711338058,Blue,33
721317333,Blue,31
711350133,Blue,34
803606958,Blue,52
721039308,Blue,36
713440833,Blue,36
780814158,Blue,39
717255333,Blue,36
714368883,Blue,36
788797983,Blue,24
720642633,Blue,24
708793008,Blue,35
819351258,Blue,37
715212108,Blue,36
720046458,Blue,43
779942808,Blue,28
713709258,Blue,32
779961408,Blue,43
798699033,Blue,46
754968033,Blue,33
710163633,Blue,36
781675983,Blue,53
720418383,Blue,27
778486008,Blue,40
718303683,Blue,23
716756133,Blue,33
711363258,Blue,39
708551508,Blue,37
715019883,Blue,42
711125358,Blue,39
708453408,Blue,31
716370258,Blue,36
803880108,Blue,41
708660408,Blue,36
709822008,Blue,31
716411358,Blue,36
717524433,Blue,40
721011858,Blue,52
719734533,Blue,28
712285908,Blue,49
713675658,Blue,22
712869783,Blue,36
708545058,Blue,36
817240833,Blue,36
711671058,Blue,38
719815383,Blue,39
808747233,Silver,45
713084208,Blue,32
806652483,Blue,36
709803258,Blue,28
717765183,Blue,42
779041983,Blue,22
709868433,Blue,33
818699208,Blue,42
717395733,Blue,36
719516208,Blue,36
717026658,Blue,32
801516183,Blue,46
716231133,Blue,36
779625858,Blue,27
709575858,Blue,36
720927183,Blue,36
772198983,Blue,42
721122258,Blue,36
758875908,Blue,33
716501133,Blue,36
719250783,Blue,31
789179583,Blue,17
708254733,Blue,36
719758758,Blue,23
805458933,Blue,34
720408708,Blue,36
788911458,Blue,26
771862308,Blue,39
714616308,Blue,38
721221783,Blue,48
766021083,Blue,48
771918033,Blue,43
719756133,Blue,20
711777633,Blue,27
713261133,Blue,22
788519958,Blue,50
768412608,Blue,33
709972908,Blue,25
713029683,Blue,36
768243858,Blue,48
711685758,Blue,42
714528258,Blue,39
818930808,Blue,31
713310558,Blue,28
719995008,Blue,36
811713408,Blue,53
709649958,Silver,46
708822783,Blue,36
771869508,Blue,40
804413508,Blue,36
815756058,Blue,49
712278108,Blue,38
717072108,Blue,36
721460283,Blue,35
784827108,Blue,33
717862308,Blue,27
716726058,Blue,30
717405408,Blue,18
718734408,Blue,45
771666783,Blue,31
789301458,Blue,30
772329183,Blue,38
713792583,Blue,43
719577258,Blue,30
770878458,Blue,13
798308058,Blue,33
772528158,Blue,45
718707933,Blue,35
709791333,Blue,36
710090958,Blue,40
772687983,Blue,43
714707133,Blue,36
720126033,Blue,28
713995233,Blue,36
771638733,Blue,37
715009833,Blue,36
711497283,Blue,36
803418783,Blue,35
814611633,Blue,42
709411383,Blue,37
825753258,Blue,43
713930433,Blue,36
715941633,Blue,36
772162683,Blue,23
712531008,Blue,34
711583458,Blue,36
714418983,Blue,33
708699108,Blue,36
771749733,Silver,30
715235808,Blue,36
716666133,Blue,39
716709858,Blue,25
715356258,Blue,36
720389283,Blue,46
778131333,Blue,31
708286683,Blue,43
814765533,Blue,39
814195758,Blue,37
717121758,Blue,36
768720708,Blue,30
718032483,Blue,16
809966058,Blue,37
711553308,Blue,48
708253458,Blue,48
711276933,Blue,44
718165758,Blue,32
780089658,Blue,21
826421958,Blue,42
778712658,Blue,34
708158133,Blue,36
712514508,Blue,37
710725383,Blue,36
772601283,Blue,29
716371308,Blue,36
718518858,Blue,39
712579983,Blue,30
716511483,Blue,39
708653958,Blue,36
712161858,Blue,36
716761308,Blue,36
710547783,Blue,36
772118583,Blue,32
712154883,Blue,48
793842558,Blue,33
792695808,Blue,35
798047583,Blue,39
719453283,Blue,36
717637908,Blue,23
708303108,Blue,42
788876208,Blue,27
772069683,Blue,48
780143283,Blue,32
805453908,Blue,28
780897858,Blue,20
719881533,Silver,34
717346833,Blue,33
718555308,Blue,51
771783333,Blue,37
709208808,Blue,36
818901708,Blue,36
713247408,Blue,36
715617333,Blue,26
714230808,Blue,36
715866033,Blue,36
718065333,Blue,29
710756133,Blue,31
713873658,Blue,37
771499233,Blue,34
711274458,Blue,27
790108908,Blue,37
797389758,Silver,36
827100333,Blue,45
711647808,Blue,36
714035283,Blue,36
720553158,Blue,31
717924933,Blue,37
802856508,Blue,36
708376983,Blue,50
712673283,Blue,26
711862533,Blue,36
772407333,Blue,30
778356408,Blue,31
716791908,Blue,23
757761033,Blue,28
758186433,Blue,30
786546783,Blue,53
789634983,Blue,53
720654183,Blue,35
715880283,Blue,47
719990358,Blue,28
779348358,Blue,37
715130808,Silver,34
713818158,Blue,41
709728183,Blue,39
715797783,Blue,47
710879283,Blue,41
827051808,Blue,40
710484408,Blue,29
817108083,Blue,35
715995933,Blue,36
713567958,Blue,36
779118708,Blue,32
721484283,Blue,36
708817608,Blue,24
789231858,Blue,48
788661408,Blue,33
813449508,Blue,56
789925833,Blue,41
709296558,Blue,36
780180033,Blue,20
713474733,Blue,31
771527508,Blue,48
709614333,Blue,36
767005683,Blue,46
718686558,Blue,43
715655283,Blue,33
819631158,Blue,49
710866758,Blue,31
790119408,Blue,41
771332283,Blue,38
771408483,Blue,36
811912608,Blue,47
708684108,Blue,34
768638208,Blue,44
803115258,Blue,56
708869283,Blue,41
720892833,Blue,39
709762008,Blue,38
708600033,Blue,39
708736608,Blue,27
713047608,Blue,36
711717258,Blue,39
711886383,Blue,44
713058858,Blue,46
713993208,Blue,36
717855933,Blue,27
713436183,Blue,29
778360608,Blue,22
710914158,Blue,36
714789033,Blue,50
809811858,Blue,38
826709658,Blue,41
752648883,Blue,41
715771608,Silver,36
719061933,Blue,34
792345258,Blue,40
711765708,Blue,36
783393633,Blue,37
779667408,Blue,41
805461783,Blue,42
719098308,Blue,42
771433608,Blue,42
825811158,Blue,47
715252383,Gold,36
809092458,Blue,31
713706258,Blue,43
714693708,Blue,36
721072908,Blue,36
716675358,Blue,41
708128733,Blue,36
711392508,Blue,25
771420708,Blue,30
721207908,Blue,37
715798608,Blue,34
716758008,Blue,20
714847983,Blue,36
716975583,Blue,34
804434058,Silver,42
714293358,Blue,46
710989008,Blue,27
757194408,Blue,36
711459483,Blue,36
762020133,Blue,30
719256483,Blue,30
717211608,Blue,34
717125958,Blue,38
779261433,Blue,36
780720258,Blue,34
715593783,Blue,36
770858283,Blue,27
718570158,Blue,44
711039633,Blue,36
714074808,Blue,36
710439483,Blue,39
717516333,Blue,33
788835408,Blue,33
716414958,Blue,36
712327608,Blue,36
796326483,Blue,36
714146208,Blue,32
779166783,Blue,31
720818658,Blue,38
712982808,Blue,32
718657083,Blue,36
715222533,Blue,36
718187508,Blue,36
802455633,Blue,50
714493983,Blue,47
780664758,Blue,44
718466883,Blue,25
771338658,Blue,30
709052883,Blue,36
708373083,Blue,30
716157408,Blue,46
713305233,Blue,46
713000058,Silver,44
714909858,Blue,36
804371733,Blue,29
772846383,Blue,36
712552608,Blue,34
719887008,Blue,36
773342808,Blue,40
708375858,Blue,36
789417708,Blue,35
794675058,Blue,21
718034058,Blue,36
778919583,Blue,30
713850783,Blue,36
814785108,Blue,40
809616108,Blue,33
809378133,Blue,38
779658408,Blue,31
717954333,Blue,25
737052258,Blue,55
708108333,Blue,36
715047333,Blue,36
714390858,Blue,36
717107808,Blue,39
713564208,Blue,23
720357483,Blue,23
803339583,Blue,44
708972783,Blue,37
710157108,Blue,33
721483158,Blue,29
767553333,Blue,39
710436108,Blue,29
779870883,Blue,29
817188408,Blue,39
719723658,Blue,39
806189658,Blue,45
789070233,Blue,39
712013808,Blue,24
708602283,Blue,36
809452383,Blue,32
714413283,Blue,40
712407783,Blue,28
720062508,Blue,28
717878883,Blue,36
714013983,Blue,36
753208833,Blue,36
721241583,Blue,43
713695158,Blue,40
711540108,Blue,33
823878408,Blue,35
779533983,Blue,31
713583408,Blue,37
714037308,Blue,50
715581633,Blue,45
795684783,Blue,42
718645308,Blue,36
717870108,Blue,37
815515158,Blue,44
713957283,Blue,23
715058433,Blue,36
794771208,Blue,46
720180633,Blue,36
815539233,Silver,49
778933983,Blue,39
717960033,Blue,44
825368658,Blue,36
721154208,Blue,36
718572408,Blue,36
749571633,Blue,37
713914683,Blue,36
713301633,Blue,36
711399408,Blue,25
711494208,Blue,36
711716133,Blue,34
713906508,Blue,36
708768258,Blue,43
719538183,Blue,36
718957083,Blue,35
720872433,Blue,28
779403558,Blue,45
788994783,Blue,35
715530258,Blue,37
803380383,Blue,40
716766033,Blue,31
757300008,Blue,37
810986883,Blue,40
819200133,Blue,39
710410158,Blue,38
714488433,Blue,36
714267858,Blue,37
827062158,Blue,54
710669733,Blue,36
716498883,Blue,36
780529908,Blue,30
714028083,Blue,31
714572208,Blue,36
708976908,Blue,36
721409358,Blue,21
809311758,Silver,35
712602708,Blue,36
789087858,Blue,48
711264033,Blue,36
770180808,Blue,31
789271533,Blue,40
720152058,Blue,35
826490133,Blue,38
717966933,Blue,37
808669083,Blue,47
771422883,Blue,45
717570258,Blue,35
708703308,Blue,26
789508758,Blue,46
780653208,Blue,36
709077933,Blue,18
715200783,Blue,36
710526633,Blue,34
714186108,Blue,19
820047858,Blue,39
708894183,Silver,44
708186933,Blue,36
778937583,Blue,29
708498033,Blue,36
815315058,Blue,43
751607058,Blue,38
718194858,Blue,35
827123883,Blue,49
711473058,Blue,32
715197633,Blue,38
713512308,Blue,41
790023408,Blue,39
720403008,Blue,38
709581483,Blue,21
711201108,Blue,29
708784083,Blue,36
712838358,Blue,31
714887808,Blue,36
716581983,Blue,36
716930133,Blue,36
808981608,Blue,45
709714008,Blue,39
811942983,Blue,50
715565058,Blue,16
714519408,Blue,36
719153433,Blue,38
809127858,Blue,46
712740108,Blue,33
720251358,Blue,36
713935533,Silver,29
710243208,Blue,44
708870408,Blue,43
795844983,Blue,39
828294933,Blue,45
713531808,Blue,28
712307283,Blue,37
715778358,Blue,26
778910883,Blue,34
710637183,Blue,40
712781883,Blue,36
709664658,Blue,27
717574683,Blue,46
771497283,Blue,28
714991608,Blue,31
779848383,Blue,21
715495308,Blue,36
712431183,Blue,37
714895608,Blue,38
718324983,Blue,49
713541033,Blue,32
771989733,Blue,26
789698733,Blue,27
787514433,Blue,23
811081083,Blue,43
717371583,Blue,36
715579233,Blue,40
